# Lifetime spectra at each unfolded fraction
# Gaussian R_mean=35.0 Å, sigma=4.0 Å; WLC Lc=80.0 Å, Lp=60.0 Å
# fraction_unfolded	amplitude	lifetime_ns
0.95000000	0.00218251	0.00028027
0.95000000	0.00227913	0.00038113
0.95000000	0.00238810	0.00051829
0.95000000	0.00251119	0.00070479
0.95000000	0.00265049	0.00095840
0.95000000	0.00280843	0.00130323
0.95000000	0.00298789	0.00177208
0.95000000	0.00319225	0.00240949
0.95000000	0.00342552	0.00327600
0.95000000	0.00369246	0.00445377
0.95000000	0.00399877	0.00605433
0.95000000	0.00435124	0.00822890
0.95000000	0.00475806	0.01118233
0.95000000	0.00522906	0.01519175
0.95000000	0.00577618	0.02063131
0.95000000	0.00641385	0.02800487
0.95000000	0.00715968	0.03798856
0.95000000	0.00803512	0.05148528
0.95000000	0.00906643	0.06969281
0.95000000	0.01028576	0.09418577
0.95000000	0.01173252	0.12700841
0.95000000	0.01345504	0.17076925
0.95000000	0.01551243	0.22871750
0.95000000	0.01797672	0.30476469
0.95000000	0.02093487	0.40339249
0.95000000	0.02449046	0.52936573
0.95000000	0.02876367	0.68716232
0.95000000	0.03388778	0.88006846
0.95000000	0.03999773	1.10900028
0.95000000	0.04720258	1.37130906
0.95000000	0.05552611	1.66003533
0.95000000	0.06478576	1.96413013
0.95000000	0.07435775	2.26989307
0.95000000	0.08274937	2.56332399
0.95000000	0.08691972	2.83258347
0.95000000	0.08160561	3.06969371
0.95000000	0.06044909	3.27103882
0.95000000	0.02502276	3.43680211
0.95000000	0.00152125	3.56982850
0.95000000	0.00000000	3.67441095
0.95000000	0.00000000	3.75531030
0.95000000	0.00000000	3.81710905
0.95000000	0.00000000	3.86386573
0.95000000	0.00000000	3.89898525
0.95000000	0.00000000	3.92522008
0.95000000	0.00000000	3.94473795
0.95000000	0.00000000	3.95921452
0.95000000	0.00000000	3.96992768
0.95000000	0.00000000	3.97784255
0.95000000	0.00000000	3.98368284
0.95000000	0.00000000	4.00000000
1.00000000	0.00000000	0.00000000
1.00000000	0.00000000	0.00000000
1.00000000	0.00000000	0.00000000
1.00000000	0.00000000	0.00000000
1.00000000	0.00000000	0.00000000
1.00000000	0.00000000	0.00000000
1.00000000	0.00000000	0.00000000
1.00000000	0.00000000	0.00000000
1.00000000	0.00000000	0.00000000
1.00000000	0.00000000	0.00000000
1.00000000	0.00000000	0.00000000
1.00000000	0.00000000	0.00000001
1.00000000	0.00000000	0.00000001
1.00000000	0.00000000	0.00000001
1.00000000	0.00000000	0.00000001
1.00000000	0.00000000	0.00000002
1.00000000	0.00000000	0.00000003
1.00000000	0.00000000	0.00000004
1.00000000	0.00000000	0.00000005
1.00000000	0.00000000	0.00000007
1.00000000	0.00000000	0.00000009
1.00000000	0.00000000	0.00000013
1.00000000	0.00000000	0.00000018
1.00000000	0.00000000	0.00000024
1.00000000	0.00000000	0.00000032
1.00000000	0.00000000	0.00000044
1.00000000	0.00000000	0.00000060
1.00000000	0.00000000	0.00000081
1.00000000	0.00000000	0.00000111
1.00000000	0.00000000	0.00000151
1.00000000	0.00000000	0.00000205
1.00000000	0.00000000	0.00000279
1.00000000	0.00000000	0.00000379
1.00000000	0.00000000	0.00000515
1.00000000	0.00000000	0.00000701
1.00000000	0.00000000	0.00000953
1.00000000	0.00000000	0.00001296
1.00000000	0.00000000	0.00001762
1.00000000	0.00000000	0.00002396
1.00000000	0.00000000	0.00003258
1.00000000	0.00000000	0.00004431
1.00000000	0.00000000	0.00006026
1.00000000	0.00000000	0.00008195
1.00000000	0.00000000	0.00011144
1.00000000	0.00000000	0.00015155
1.00000000	0.00000000	0.00020609
1.00000000	0.00000000	0.00028027
1.00000000	0.00000000	0.00038113
1.00000000	0.00000000	0.00051829
1.00000000	0.00000000	0.00070479
1.00000000	0.00000000	0.00095840
1.00000000	0.00000000	0.00130323
1.00000000	0.00000000	0.00177208
1.00000000	0.00000000	0.00240949
1.00000000	0.00000000	0.00327600
1.00000000	0.00000000	0.00445377
1.00000000	0.00000000	0.00605433
1.00000000	0.00000000	0.00822890
1.00000000	0.00000000	0.01118233
1.00000000	0.00000000	0.01519175
1.00000000	0.00000000	0.02063131
1.00000000	0.00000000	0.02800487
1.00000000	0.00000000	0.03798856
1.00000000	0.00000000	0.05148528
1.00000000	0.00000000	0.06969281
1.00000000	0.00000000	0.09418577
1.00000000	0.00000000	0.12700841
1.00000000	0.00000000	0.17076925
1.00000000	0.00000000	0.22871750
1.00000000	0.00000000	0.30476469
1.00000000	0.00000000	0.40339249
1.00000000	0.00000000	0.52936573
1.00000000	0.00000000	0.68716232
1.00000000	0.00000000	0.88006846
1.00000000	0.00000000	1.10900028
1.00000000	0.00000000	1.37130906
1.00000000	0.00000000	1.66003533
1.00000000	0.00000000	1.96413013
1.00000000	0.00000000	2.26989307
1.00000000	0.00000000	2.56332399
1.00000000	0.00000000	2.83258347
1.00000000	0.00000000	3.06969371
1.00000000	0.00000000	3.27103882
1.00000000	0.00000000	3.43680211
1.00000000	0.00000000	3.56982850
1.00000000	0.00000000	3.67441095
1.00000000	0.00000000	3.75531030
1.00000000	0.00000000	3.81710905
1.00000000	0.00000000	3.86386573
1.00000000	0.00000000	3.89898525
1.00000000	0.00000000	3.92522008
1.00000000	0.00000000	3.94473795
1.00000000	0.00000000	3.95921452
1.00000000	0.00000000	3.96992768
1.00000000	0.00000000	3.97784255
1.00000000	0.00000000	3.98368284
1.00000000	0.00000000	4.00000000
1.00000000	0.00144236	0.00000000
1.00000000	0.00144313	0.00000000
1.00000000	0.00144398	0.00000000
1.00000000	0.00144492	0.00000000
1.00000000	0.00144596	0.00000000
1.00000000	0.00144712	0.00000000
1.00000000	0.00144840	0.00000000
1.00000000	0.00144982	0.00000000
1.00000000	0.00145139	0.00000000
1.00000000	0.00145314	0.00000000
1.00000000	0.00145507	0.00000000
1.00000000	0.00145721	0.00000001
1.00000000	0.00145959	0.00000001
1.00000000	0.00146222	0.00000001
1.00000000	0.00146514	0.00000001
1.00000000	0.00146838	0.00000002
1.00000000	0.00147197	0.00000003
1.00000000	0.00147595	0.00000004
1.00000000	0.00148036	0.00000005
1.00000000	0.00148525	0.00000007
1.00000000	0.00149068	0.00000009
1.00000000	0.00149670	0.00000013
1.00000000	0.00150338	0.00000018
1.00000000	0.00151080	0.00000024
1.00000000	0.00151902	0.00000032
1.00000000	0.00152815	0.00000044
1.00000000	0.00153829	0.00000060
1.00000000	0.00154955	0.00000081
1.00000000	0.00156205	0.00000111
1.00000000	0.00157594	0.00000151
1.00000000	0.00159138	0.00000205
1.00000000	0.00160855	0.00000279
1.00000000	0.00162764	0.00000379
1.00000000	0.00164888	0.00000515
1.00000000	0.00167252	0.00000701
1.00000000	0.00169884	0.00000953
1.00000000	0.00172817	0.00001296
1.00000000	0.00176087	0.00001762
1.00000000	0.00179735	0.00002396
1.00000000	0.00183807	0.00003258
1.00000000	0.00188357	0.00004431
1.00000000	0.00193444	0.00006026
1.00000000	0.00199138	0.00008195
1.00000000	0.00205517	0.00011144
1.00000000	0.00212671	0.00015155
1.00000000	0.00220704	0.00020609
1.00000000	0.00229737	0.00028027
1.00000000	0.00239908	0.00038113
1.00000000	0.00251379	0.00051829
1.00000000	0.00264336	0.00070479
1.00000000	0.00278999	0.00095840
1.00000000	0.00295624	0.00130323
1.00000000	0.00314515	0.00177208
1.00000000	0.00336026	0.00240949
1.00000000	0.00360581	0.00327600
1.00000000	0.00388680	0.00445377
1.00000000	0.00420923	0.00605433
1.00000000	0.00458026	0.00822890
1.00000000	0.00500848	0.01118233
1.00000000	0.00550428	0.01519175
1.00000000	0.00608019	0.02063131
1.00000000	0.00675142	0.02800487
1.00000000	0.00753650	0.03798856
1.00000000	0.00845803	0.05148528
1.00000000	0.00954362	0.06969281
1.00000000	0.01082711	0.09418577
1.00000000	0.01235002	0.12700841
1.00000000	0.01416320	0.17076925
1.00000000	0.01632888	0.22871750
1.00000000	0.01892286	0.30476469
1.00000000	0.02203671	0.40339249
1.00000000	0.02577943	0.52936573
1.00000000	0.03027755	0.68716232
1.00000000	0.03567135	0.88006846
1.00000000	0.04210287	1.10900028
1.00000000	0.04968692	1.37130906
1.00000000	0.05844853	1.66003533
1.00000000	0.06819554	1.96413013
1.00000000	0.07827131	2.26989307
1.00000000	0.08710460	2.56332399
1.00000000	0.09149444	2.83258347
1.00000000	0.08590064	3.06969371
1.00000000	0.06363062	3.27103882
1.00000000	0.02633975	3.43680211
1.00000000	0.00160131	3.56982850
1.00000000	0.00000000	3.67441095
1.00000000	0.00000000	3.75531030
1.00000000	0.00000000	3.81710905
1.00000000	0.00000000	3.86386573
1.00000000	0.00000000	3.89898525
1.00000000	0.00000000	3.92522008
1.00000000	0.00000000	3.94473795
1.00000000	0.00000000	3.95921452
1.00000000	0.00000000	3.96992768
1.00000000	0.00000000	3.97784255
1.00000000	0.00000000	3.98368284
1.00000000	0.00000000	4.00000000
