-179.50000  146.50000   -1.90236    1.00000   -1.79931
-179.50000  147.50000   -2.10121    1.00000   -2.01011
-179.50000  148.50000   -2.06644    1.00000   -1.90236
-179.50000  149.50000   -2.02949    1.00000   -1.85308
-179.50000  150.50000   -1.96933    1.00000   -1.96933
-179.50000  151.50000   -1.92554    1.00000   -1.92554
-179.50000  152.50000   -1.85308    1.00000   -1.74016
-179.50000  153.50000   -1.85308    1.00000   -1.94784
-179.50000  154.50000   -1.74016    1.00000   -1.90236
-179.50000  155.50000   -1.94784    1.00000   -1.63860
-179.50000  156.50000   -1.94784    1.00000   -1.85308
-179.50000  157.50000   -1.99007    1.00000   -1.82681
-179.50000  158.50000   -1.77048    1.00000   -1.67443
-179.50000  159.50000   -2.02949    1.00000   -1.79931
-179.50000  160.50000   -1.85308    1.00000   -1.90236
-179.50000  161.50000   -1.94784    1.00000   -1.94784
-179.50000  162.50000   -1.79931    1.00000   -1.67443
-179.50000  163.50000   -1.77048    1.00000   -1.74016
-179.50000  164.50000   -1.77048    1.00000   -1.79931
-179.50000  165.50000   -1.70821    1.00000   -1.67443
-179.50000  166.50000   -1.51589    1.00000   -1.60046
-179.50000  167.50000   -1.55968    1.00000   -1.82681
-179.50000  168.50000   -1.41716    1.00000   -1.63860
-179.50000  169.50000   -1.70821    1.00000   -1.85308
-179.50000  170.50000   -1.90236    1.00000   -1.46858
-179.50000  171.50000   -1.74016    1.00000   -2.10121
-179.50000  172.50000   -1.74016    1.00000   -1.74016
-179.50000  173.50000   -1.63860    1.00000   -1.67443
-179.50000  174.50000   -1.51589    1.00000   -1.85308
-179.50000  175.50000   -1.70821    1.00000   -2.13405
-179.50000  176.50000   -1.63860    1.00000   -1.87823
-179.50000  177.50000   -1.36083    1.00000   -1.67443
-179.50000  178.50000   -1.67443    1.00000   -2.01011
-179.50000  179.50000   -1.90236    1.00000   -1.51589
-178.50000 -179.50000   -1.41716    1.00000   -1.85308
-178.50000 -178.50000   -1.63860    1.00000   -1.67443
-178.50000 -177.50000   -1.67443    1.00000   -1.70821
-178.50000 -176.50000   -1.55968    1.00000   -1.77048
-178.50000 -175.50000   -0.95118    1.00000   -1.74016
-178.50000 -174.50000   -1.63860    1.00000   -1.87823
-178.50000 -173.50000   -1.55968    1.00000   -1.82681
-178.50000 -172.50000   -0.81930    1.00000   -1.77048
-178.50000 -171.50000   -1.29856    1.00000   -1.63860
-178.50000 -170.50000   -1.15003    1.00000   -1.60046
-178.50000 -169.50000   -0.81930    1.00000   -1.82681
-178.50000 -168.50000   -0.40965    1.00000   -1.51589
-178.50000 -167.50000   -1.05893    1.00000   -1.82681
-178.50000 -166.50000   -1.05893    1.00000   -1.82681
-178.50000 -165.50000   -1.15003    1.00000   -1.82681
-178.50000 -164.50000   -0.40965    1.00000   -1.85308
-178.50000 -163.50000   -0.81930    1.00000   -2.04825
-178.50000 -162.50000   -1.15003    1.00000   -1.51589
-178.50000 -161.50000   -1.15003    1.00000   -1.92554
-178.50000 -160.50000   -0.95118    1.00000   -1.74016
-178.50000 -159.50000   -0.95118    1.00000   -1.87823
-178.50000 -158.50000   -0.81930    1.00000   -1.74016
-178.50000 -157.50000   -0.64928    1.00000   -1.70821
-178.50000 -156.50000   -0.81930    1.00000   -1.79931
-178.50000 -155.50000   -0.64928    1.00000   -1.90236
-178.50000 -154.50000   -0.40965    1.00000   -1.46858
-178.50000 -153.50000   -1.15003    1.00000   -1.67443
-178.50000 -152.50000   -0.40965    1.00000   -1.82681
-178.50000 -151.50000   -0.40965    1.00000   -1.79931
-178.50000 -150.50000   -0.40965    1.00000   -1.70821
-178.50000 -149.50000   -0.40965    1.00000   -1.77048
-178.50000 -148.50000    0.00000    1.00000   -1.74016
-178.50000 -147.50000    0.00000    1.00000   -1.46858
-178.50000 -146.50000   -0.95118    1.00000   -1.85308
-178.50000 -145.50000    0.00000    1.00000   -1.67443
-178.50000 -144.50000    0.00000    1.00000   -1.70821
-178.50000 -143.50000   -0.40965    1.00000   -1.87823
-178.50000 -142.50000   -0.40965    1.00000   -1.46858
-178.50000 -141.50000    0.00000    1.00000   -1.82681
-178.50000 -140.50000    0.00000    1.00000   -1.51589
-178.50000 -139.50000   -0.40965    1.00000   -1.41716
-178.50000 -138.50000   -0.40965    1.00000   -1.60046
-178.50000 -137.50000   -0.40965    1.00000   -1.60046
-178.50000 -136.50000    0.00000    1.00000   -1.94784
-178.50000 -135.50000    0.00000    1.00000   -1.74016
-178.50000 -134.50000    0.00000    1.00000   -1.90236
-178.50000 -133.50000    0.00000    1.00000   -2.04825
-178.50000 -132.50000    0.00000    1.00000   -1.67443
-178.50000 -131.50000   -0.81930    1.00000   -1.55968
-178.50000 -130.50000   -0.40965    1.00000   -1.67443
-178.50000 -129.50000    0.00000    1.00000   -1.79931
-178.50000 -128.50000   -0.40965    1.00000   -1.82681
-178.50000 -127.50000   -0.64928    1.00000   -1.77048
-178.50000 -126.50000   -0.40965    1.00000   -1.77048
-178.50000 -125.50000   -0.40965    1.00000   -1.63860
-178.50000 -124.50000   -0.40965    1.00000   -1.60046
-178.50000 -123.50000    0.00000    1.00000   -1.67443
-178.50000 -122.50000    0.00000    1.00000   -1.74016
-178.50000 -121.50000    0.00000    1.00000   -1.77048
-178.50000 -120.50000    0.00000    1.00000   -1.77048
-178.50000 -119.50000    0.00000    1.00000   -1.55968
-178.50000 -118.50000    0.00000    1.00000   -1.51589
-178.50000 -117.50000   -0.64928    1.00000   -1.46858
-178.50000 -116.50000   -0.40965    1.00000   -1.79931
-178.50000 -115.50000    0.00000    1.00000   -1.55968
-178.50000 -114.50000   -0.40965    1.00000   -1.77048
-178.50000 -113.50000    0.00000    1.00000   -1.79931
-178.50000 -112.50000   -0.64928    1.00000   -1.85308
-178.50000 -111.50000    0.00000    1.00000   -1.85308
-178.50000 -110.50000   -0.40965    1.00000   -1.74016
-178.50000 -109.50000   -0.64928    1.00000   -1.87823
-178.50000 -108.50000    0.00000    1.00000   -1.96933
-178.50000 -107.50000    0.00000    1.00000   -1.94784
-178.50000 -106.50000   -0.40965    1.00000   -1.79931
-178.50000 -105.50000    0.00000    1.00000   -1.67443
-178.50000 -104.50000    0.00000    1.00000   -2.01011
-178.50000 -103.50000    0.00000    1.00000   -1.46858
-178.50000 -102.50000   -0.64928    1.00000   -1.77048
-178.50000 -101.50000   -0.95118    1.00000   -1.90236
-178.50000 -100.50000    0.00000    1.00000   -2.08408
-178.50000  -99.50000    0.00000    1.00000   -1.79931
-178.50000  -98.50000   -1.15003    1.00000   -1.90236
-178.50000  -97.50000    0.00000    1.00000   -1.79931
-178.50000  -96.50000   -1.15003    1.00000   -1.85308
-178.50000  -95.50000    0.00000    1.00000   -2.02949
-178.50000  -94.50000   -0.40965    1.00000   -2.10121
-178.50000  -93.50000    0.00000    1.00000   -2.04825
-178.50000  -92.50000   -0.64928    1.00000   -1.90236
-178.50000  -91.50000   -1.29856    1.00000   -1.92554
-178.50000  -90.50000   -0.95118    1.00000   -1.90236
-178.50000  -89.50000   -1.29856    1.00000   -1.96933
-178.50000  -88.50000   -0.64928    1.00000   -2.10121
-178.50000  -87.50000   -0.81930    1.00000   -2.11786
-178.50000  -86.50000   -1.22895    1.00000   -2.18013
-178.50000  -85.50000   -0.95118    1.00000   -1.96933
-178.50000  -84.50000   -1.22895    1.00000   -2.04825
-178.50000  -83.50000   -1.29856    1.00000   -2.16516
-178.50000  -82.50000   -1.15003    1.00000   -2.06644
-178.50000  -81.50000   -1.22895    1.00000   -1.96933
-178.50000  -80.50000   -1.22895    1.00000   -2.11786
-178.50000  -79.50000   -1.46858    1.00000   -2.14981
-178.50000  -78.50000   -1.36083    1.00000   -2.02949
-178.50000  -77.50000   -1.67443    1.00000   -2.04825
-178.50000  -76.50000   -1.55968    1.00000   -2.04825
-178.50000  -75.50000   -1.74016    1.00000   -1.99007
-178.50000  -74.50000   -1.41716    1.00000   -2.08408
-178.50000  -73.50000   -1.63860    1.00000   -2.23646
-178.50000  -72.50000   -1.55968    1.00000   -2.16516
-178.50000  -71.50000   -1.96933    1.00000   -2.23646
-178.50000  -70.50000   -1.79931    1.00000   -2.14981
-178.50000  -69.50000   -1.74016    1.00000   -2.13405
-178.50000  -68.50000   -1.79931    1.00000   -1.87823
-178.50000  -67.50000   -1.79931    1.00000   -2.08408
-178.50000  -66.50000   -1.74016    1.00000   -2.06644
-178.50000  -65.50000   -1.96933    1.00000   -2.22287
-178.50000  -64.50000   -1.77048    1.00000   -2.19472
-178.50000  -63.50000   -1.92554    1.00000   -2.13405
-178.50000  -62.50000   -1.77048    1.00000   -2.27544
-178.50000  -61.50000   -2.16516    1.00000   -2.19472
-178.50000  -60.50000   -2.02949    1.00000   -2.22287
-178.50000  -59.50000   -2.02949    1.00000   -2.16516
-178.50000  -58.50000   -2.08408    1.00000   -2.11786
-178.50000  -57.50000   -2.11786    1.00000   -2.02949
-178.50000  -56.50000   -2.02949    1.00000   -2.18013
-178.50000  -55.50000   -2.11786    1.00000   -2.08408
-178.50000  -54.50000   -2.19472    1.00000   -2.13405
-178.50000  -53.50000   -2.08408    1.00000   -2.04825
-178.50000  -52.50000   -2.01011    1.00000   -1.99007
-178.50000  -51.50000   -1.92554    1.00000   -1.99007
-178.50000  -50.50000   -1.99007    1.00000   -2.06644
-178.50000  -49.50000   -1.99007    1.00000   -2.06644
